ClientID,Dia,Categoria,PrecioEntrada
779,13,3_VIP,30.8047185169569
780,13,3_VIP,30.9503491544002
781,14,1_Normal,13.4578734168019
782,14,1_Normal,9.00924942065152
783,14,1_Normal,6.61974868785347
784,14,1_Normal,11.0647303244858
785,14,1_Normal,9.75988588406267
786,14,1_Normal,9.56172579828819
787,14,1_Normal,11.3631418460045
788,14,1_Normal,3.76587889223522
789,14,1_Normal,8.8125353395105
790,14,1_Normal,9.67088249434232
791,14,1_Normal,11.2982035275564
792,14,1_Normal,9.44020321637398
793,14,1_Normal,7.84421816696473
794,14,1_Normal,10.799065293863
795,14,1_Normal,10.0417074021459
796,14,1_Normal,10.237057899152
797,14,1_Normal,12.4805672350496
798,14,1_Normal,8.83706667157039
799,14,1_Normal,7.32076173252899
800,14,1_Normal,7.2546788275148
801,14,2_Especial,20.3760672122096
802,14,2_Especial,20.0123494200119
803,14,2_Especial,21.3507788855939
804,14,2_Especial,23.2109607304831
805,14,2_Especial,21.3004899342917
806,14,2_Especial,22.1772371242974
807,14,2_Especial,20.29740367482
808,14,2_Especial,21.1783552172982
809,14,2_Especial,21.9660949625959
810,14,2_Especial,21.0450406547449
811,14,2_Especial,22.185262601468
812,14,2_Especial,22.0940473785994
813,14,2_Especial,20.767270104415
814,14,2_Especial,20.6280413580387
815,14,2_Especial,23.7578173876011
816,14,2_Especial,21.2074506636402
817,14,2_Especial,21.4066193342142
818,14,2_Especial,21.3454539753726
819,14,2_Especial,20.8317931194596
820,14,2_Especial,20.4730240563034
821,14,3_VIP,29.5978279032271
822,14,3_VIP,32.496537935389
823,14,3_VIP,29.8094965677628
824,14,3_VIP,32.1479669244433
825,14,3_VIP,33.1932264183159
826,14,3_VIP,32.8413467076289
827,14,3_VIP,31.0077733461689
828,14,3_VIP,30.441283723888
829,14,3_VIP,29.678214181271
830,14,3_VIP,31.1777491699345
831,14,3_VIP,30.8750317424925
832,14,3_VIP,31.4250324475349
833,14,3_VIP,30.3498012130212
834,14,3_VIP,32.0935899980851
835,14,3_VIP,32.2139882929331
836,14,3_VIP,32.7255327160113
837,14,3_VIP,34.3856347647015
838,14,3_VIP,31.4838595688012
839,14,3_VIP,30.3900545906335
840,14,3_VIP,31.0946517840561
841,15,1_Normal,6.54666042156465
842,15,1_Normal,10.275608629614
843,15,1_Normal,9.09701092270866
844,15,1_Normal,10.8612809818621
845,15,1_Normal,9.42976748464991
846,15,1_Normal,7.0704894090104
847,15,1_Normal,10.0776049438032
848,15,1_Normal,7.1293348462047
849,15,1_Normal,11.9028374875087
850,15,1_Normal,6.11934202668612
851,15,1_Normal,9.69903355204588
852,15,1_Normal,10.9715260623175
853,15,1_Normal,6.7764044550527
854,15,1_Normal,12.9678445007541
855,15,1_Normal,8.12191196338678
856,15,1_Normal,8.92591125267173
857,15,1_Normal,10.3464797191428
858,15,1_Normal,9.28480987901293
859,15,1_Normal,7.80241494020578
860,15,1_Normal,10.8683368745167
861,15,2_Especial,20.9757765417831
862,15,2_Especial,22.0065003735242
863,15,2_Especial,20.9952771372253
864,15,2_Especial,20.5427496710465
865,15,2_Especial,21.4053656415467
866,15,2_Especial,22.1494393176106
867,15,2_Especial,21.7423217993271
868,15,2_Especial,21.4410659097383
869,15,2_Especial,19.5522059284238
870,15,2_Especial,22.9514436318915
871,15,2_Especial,21.4600603223623
872,15,2_Especial,20.6360023089301
873,15,2_Especial,21.2983097602875
874,15,2_Especial,21.7612555627274
875,15,2_Especial,19.9816486166941
876,15,2_Especial,22.2173086322758
877,15,2_Especial,21.7468327280964
878,15,2_Especial,22.7027670463051
879,15,2_Especial,22.4860392704474
880,15,2_Especial,20.9620594009378
881,15,3_VIP,30.6566354971292
882,15,3_VIP,29.9421275272004
883,15,3_VIP,30.8384748133123
884,15,3_VIP,32.6855193818284
885,15,3_VIP,33.8845634624067
886,15,3_VIP,32.6629691590659
887,15,3_VIP,28.7620773293109
888,15,3_VIP,32.5123111643534
889,15,3_VIP,32.8155053374888
890,15,3_VIP,32.2231639415107
891,15,3_VIP,30.1409458855929
892,15,3_VIP,32.8554452125299
893,15,3_VIP,32.3816425715499
894,15,3_VIP,32.287137928795
895,15,3_VIP,30.8106087611489
896,15,3_VIP,32.5462716244556
897,15,3_VIP,31.507814756434
898,15,3_VIP,31.2541583768405
899,15,3_VIP,33.4530742966754
900,15,3_VIP,32.420875568999
901,16,1_Normal,3.97135760581285
902,16,1_Normal,9.10527701057474
903,16,1_Normal,6.87999023263439
904,16,1_Normal,11.2350597755006
905,16,1_Normal,9.07159543380516
906,16,1_Normal,11.8905929031433
907,16,1_Normal,10.9813250056048
908,16,1_Normal,10.0462321624689
909,16,1_Normal,9.82147630592837
910,16,1_Normal,9.24219964846381
911,16,1_Normal,10.4184883681595
912,16,1_Normal,7.67530626329621
913,16,1_Normal,11.411264748245
914,16,1_Normal,9.17330026826648
915,16,1_Normal,8.43944042697335
916,16,1_Normal,9.31593860008406
917,16,1_Normal,13.9323385059036
918,16,1_Normal,6.31238988256956
919,16,1_Normal,9.26822318169631
920,16,1_Normal,10.223583453238
921,16,2_Especial,21.0623412187949
922,16,2_Especial,21.1887308680882
923,16,2_Especial,21.9823483379761
924,16,2_Especial,21.8225140885426
925,16,2_Especial,20.9262454916803
926,16,2_Especial,22.1674329138705
927,16,2_Especial,21.77948365476
928,16,2_Especial,22.286341749488
929,16,2_Especial,20.2727363385166
930,16,2_Especial,20.8320835617777
931,16,2_Especial,21.4072974913272
932,16,2_Especial,22.5590511980822
933,16,2_Especial,21.0709686380206
934,16,2_Especial,20.5671130090491
935,16,2_Especial,22.3717454904474
936,16,2_Especial,22.0653566641985
937,16,2_Especial,20.374328933086
938,16,2_Especial,23.6466772402203
939,16,2_Especial,23.0986744488973
940,16,2_Especial,20.2110509153232
941,16,3_VIP,34.5493341998918
942,16,3_VIP,29.0586596545887
943,16,3_VIP,31.6483098663589
944,16,3_VIP,29.8899875794403
945,16,3_VIP,30.9708286343243
946,16,3_VIP,31.0107476256178
947,16,3_VIP,31.9606284609614
948,16,3_VIP,29.9139436635956
949,16,3_VIP,27.6049428905571
950,16,3_VIP,31.368502644199
951,16,3_VIP,30.448007008809
952,16,3_VIP,31.8020899400395
953,16,3_VIP,30.3040259210002
954,16,3_VIP,32.6244315766494
955,16,3_VIP,31.5452772629993
956,16,3_VIP,32.3573195106279
957,16,3_VIP,30.0969422100239
958,16,3_VIP,31.2051307715235
959,16,3_VIP,31.9905192876795
960,16,3_VIP,31.3775996721265
961,17,1_Normal,13.4298850920626
962,17,1_Normal,5.92962585866061
963,17,1_Normal,11.5679352324964
964,17,1_Normal,10.029899165483
965,17,1_Normal,11.9610738834939
966,17,1_Normal,9.79510634924211
967,17,1_Normal,4.31872468094717
968,17,1_Normal,10.8715647597024
969,17,1_Normal,9.54715912353421
970,17,1_Normal,7.94842912301836
971,17,1_Normal,8.63871712339855
972,17,1_Normal,10.1154263902795
973,17,1_Normal,15.0847069817215
974,17,1_Normal,10.3902050276058
975,17,1_Normal,7.96845837130677
976,17,1_Normal,13.9474106818989
977,17,1_Normal,9.09066602542266
978,17,1_Normal,8.27944334795665
979,17,1_Normal,7.41368609044582
980,17,1_Normal,8.60275958062952
981,17,2_Especial,23.635167263967
982,17,2_Especial,22.6065614348641
983,17,2_Especial,22.4365267714271
984,17,2_Especial,21.8466253040451
985,17,2_Especial,21.983120796739
986,17,2_Especial,22.2892767207701
987,17,2_Especial,21.915849476577
988,17,2_Especial,21.8550532348743
989,17,2_Especial,22.6538266363039
990,17,2_Especial,21.5341472975207
991,17,2_Especial,21.955003745571
992,17,2_Especial,20.8025276406453
993,17,2_Especial,23.2839701047028
994,17,2_Especial,23.092758628166
995,17,2_Especial,19.8877417682711
996,17,2_Especial,21.4836803214105
997,17,2_Especial,22.2498560567109
998,17,2_Especial,22.1827362375176
999,17,2_Especial,22.4608487289501
1000,17,2_Especial,21.254341983066
1001,17,3_VIP,29.9614011307869
1002,17,3_VIP,32.0923383519797
1003,17,3_VIP,29.4893199503293
1004,17,3_VIP,32.5645498942995
1005,17,3_VIP,32.660123933553
1006,17,3_VIP,28.9706746045637
1007,17,3_VIP,32.9938354479654
1008,17,3_VIP,31.3485202197622
1009,17,3_VIP,30.7130791776919
1010,17,3_VIP,32.2964386503798
1011,17,3_VIP,33.477066080783
1012,17,3_VIP,33.8794282627369
1013,17,3_VIP,29.9681715133676
1014,17,3_VIP,31.0470058423715
1015,17,3_VIP,31.8730146768764
1016,17,3_VIP,31.7593650720236
1017,17,3_VIP,31.0366240314232
1018,17,3_VIP,28.3537528984924
1019,17,3_VIP,31.2723078803449
1020,17,3_VIP,29.9946772750761
1021,18,1_Normal,10.0678866074145
1022,18,1_Normal,8.28319100477264
1023,18,1_Normal,9.75896901023699
1024,18,1_Normal,8.48033094435827
1025,18,1_Normal,9.16313774227026
1026,18,1_Normal,9.22580032232739
1027,18,1_Normal,12.7223416593949
1028,18,1_Normal,11.4682575126311
1029,18,1_Normal,9.52394882490554
1030,18,1_Normal,7.48698266506363
1031,18,1_Normal,12.1468142486487
1032,18,1_Normal,7.05624125534914
1033,18,1_Normal,7.57665982170911
1034,18,1_Normal,8.40925345262457
1035,18,1_Normal,8.00735026786492
1036,18,1_Normal,8.14805309223759
1037,18,1_Normal,12.6379830921732
1038,18,1_Normal,9.78238017614553
1039,18,1_Normal,8.5329011166191
1040,18,1_Normal,11.3766208551418
1041,18,2_Especial,21.9976336259169
1042,18,2_Especial,20.5799032746664
1043,18,2_Especial,21.239034879549
1044,18,2_Especial,22.3337326344117
1045,18,2_Especial,23.7503154646839
1046,18,2_Especial,23.3819432296005
1047,18,2_Especial,22.6377875222361
1048,18,2_Especial,21.7869303373155
1049,18,2_Especial,20.074204037989
1050,18,2_Especial,21.069146426318
1051,18,2_Especial,21.584586134653
1052,18,2_Especial,22.2902066685537
1053,18,2_Especial,21.8593934237562
1054,18,2_Especial,21.8583120529246
1055,18,2_Especial,23.638363106575
1056,18,2_Especial,22.1876508994135
1057,18,2_Especial,21.5194492753453
1058,18,2_Especial,21.3714822620364
1059,18,2_Especial,21.8953249355319
1060,18,2_Especial,20.9866685910586
1061,18,3_VIP,33.7709129633994
1062,18,3_VIP,31.4293626465755
1063,18,3_VIP,31.0885139942929
1064,18,3_VIP,30.601373283803
1065,18,3_VIP,33.1595526759201
1066,18,3_VIP,30.029671229006
1067,18,3_VIP,31.1731017625476
1068,18,3_VIP,32.2779647522193
1069,18,3_VIP,31.6828091319083
1070,18,3_VIP,32.1906712095056
1071,18,3_VIP,29.9746214512077
1072,18,3_VIP,31.2277814669438
1073,18,3_VIP,29.4260249539022
1074,18,3_VIP,30.6450379167326
1075,18,3_VIP,33.4598715648886
1076,18,3_VIP,32.1935577870784
1077,18,3_VIP,31.9566142953139
1078,18,3_VIP,30.515653264031
1079,18,3_VIP,31.0485381611738
1080,18,3_VIP,30.3986353098817
1081,19,1_Normal,10.1083803705036
1082,19,1_Normal,11.5492774717749
1083,19,1_Normal,10.6058233273487
1084,19,1_Normal,8.74942342457253
1085,19,1_Normal,11.119309000053
1086,19,1_Normal,10.7854548455059
1087,19,1_Normal,11.7073720279529
1088,19,1_Normal,9.1077971383439
1089,19,1_Normal,7.61196712692792
1090,19,1_Normal,9.82876069392741
1091,19,1_Normal,10.6130781057481
1092,19,1_Normal,13.1569241954738
1093,19,1_Normal,9.85894413300656
1094,19,1_Normal,10.8646889106418
1095,19,1_Normal,9.83140487323937
1096,19,1_Normal,14.3663726349325
1097,19,1_Normal,12.7091788358287
1098,19,1_Normal,9.5296193448425
1099,19,1_Normal,9.74202637973075
1100,19,1_Normal,9.95609040299023
1101,19,2_Especial,22.0132540843846
1102,19,2_Especial,21.3349045895075
1103,19,2_Especial,21.9807003872445
1104,19,2_Especial,21.2042285934111
1105,19,2_Especial,20.803797867048
1106,19,2_Especial,22.7044405577545
1107,19,2_Especial,22.5566441199347
1108,19,2_Especial,21.3319693226555
1109,19,2_Especial,23.1727858414881
1110,19,2_Especial,21.707456084243
1111,19,2_Especial,21.6163347814112
1112,19,2_Especial,20.9463282870607
1113,19,2_Especial,21.8756493539658
1114,19,2_Especial,21.7630140351425
1115,19,2_Especial,21.9675183911211
1116,19,2_Especial,22.345168359832
1117,19,2_Especial,22.806600388246
1118,19,2_Especial,22.2274105664606
1119,19,2_Especial,22.8925616267521
1120,19,2_Especial,22.9654005740271
1121,19,3_VIP,27.8696725329898
1122,19,3_VIP,31.5009604525939
1123,19,3_VIP,32.8200063250082
1124,19,3_VIP,30.4305963301522
1125,19,3_VIP,30.6554352341635
1126,19,3_VIP,32.4011218310944
1127,19,3_VIP,31.3897331984578
1128,19,3_VIP,29.5653064451553
1129,19,3_VIP,33.2950722058928
1130,19,3_VIP,30.8248731752002
1131,19,3_VIP,32.5603783762301
1132,19,3_VIP,32.5972642613962
1133,19,3_VIP,34.1653987470034
1134,19,3_VIP,32.2919838076662
1135,19,3_VIP,32.9553151882377
1136,19,3_VIP,33.6270393917792
1137,19,3_VIP,31.4392902972226
1138,19,3_VIP,29.6726826802719
1139,19,3_VIP,32.2161335960762
1140,19,3_VIP,33.8891259973549
1141,20,1_Normal,7.18744467872089
1142,20,1_Normal,12.0242632299903
1143,20,1_Normal,9.87973831408435
1144,20,1_Normal,10.1989628485605
1145,20,1_Normal,9.30155640498826
1146,20,1_Normal,12.0737065591807
1147,20,1_Normal,12.8483129582833
1148,20,1_Normal,13.1416975827724
1149,20,1_Normal,8.06519853386543
1150,20,1_Normal,11.5185716886856
1151,20,1_Normal,9.24762069108371
1152,20,1_Normal,8.03318117216961
1153,20,1_Normal,10.7797902022064
1154,20,1_Normal,9.96409857250351
1155,20,1_Normal,11.5834492101801
1156,20,1_Normal,13.584795751274
1157,20,1_Normal,12.0734337698726
1158,20,1_Normal,8.60862876887922
1159,20,1_Normal,10.2792453299386
1160,20,1_Normal,12.8264909877851
1161,20,2_Especial,23.1744375962956
1162,20,2_Especial,20.4152184173357
1163,20,2_Especial,22.9464299206338
1164,20,2_Especial,21.6594859148813
1165,20,2_Especial,21.3746373092963
1166,20,2_Especial,20.8987977710173
1167,20,2_Especial,21.6882045399265
1168,20,2_Especial,22.6886565053836
1169,20,2_Especial,23.4352718778674
1170,20,2_Especial,22.1389070982002
1171,20,2_Especial,21.9269476135783
1172,20,2_Especial,21.7976640618882
1173,20,2_Especial,22.9537993357422
1174,20,2_Especial,20.918806552558
1175,20,2_Especial,22.2500187045513
1176,20,2_Especial,23.0216219805718
1177,20,2_Especial,23.0618515111337
1178,20,2_Especial,22.4170702100728
1179,20,2_Especial,20.83763384863
1180,20,2_Especial,21.1789152701853
1181,20,3_VIP,31.1810757344083
1182,20,3_VIP,30.1589052076758
1183,20,3_VIP,32.2565972997406
1184,20,3_VIP,33.9295077865251
1185,20,3_VIP,28.7398522801265
1186,20,3_VIP,33.2725224423798
1187,20,3_VIP,31.9133931401656
1188,20,3_VIP,31.1122804820166
1189,20,3_VIP,33.2889569042437
1190,20,3_VIP,33.1169550852723
1191,20,3_VIP,32.3360719217788
1192,20,3_VIP,30.8994278974016
1193,20,3_VIP,31.2031749150317
1194,20,3_VIP,29.9128856555953
1195,20,3_VIP,34.8599856745975
1196,20,3_VIP,31.9799563446605
1197,20,3_VIP,31.1329564234766
1198,20,3_VIP,29.1439517458121
1199,20,3_VIP,31.5926494671996
1200,20,3_VIP,31.4234158697812
1201,21,1_Normal,7.23064802561688
1202,21,1_Normal,14.7079671248283
1203,21,1_Normal,11.723926963543
1204,21,1_Normal,6.9673028676738
1205,21,1_Normal,12.239421687833
1206,21,1_Normal,12.063393987788
1207,21,1_Normal,11.1648222788932
1208,21,1_Normal,10.7881667245624
1209,21,1_Normal,10.2862517037775
1210,21,1_Normal,11.2227454323035
1211,21,1_Normal,7.9607406611008
1212,21,1_Normal,8.71762437724604
1213,21,1_Normal,8.02119421687375
1214,21,1_Normal,9.67241135206152
1215,21,1_Normal,10.2896229768153
1216,21,1_Normal,11.1889663692574
1217,21,1_Normal,11.0448009481774
1218,21,1_Normal,12.8550205269979
1219,21,1_Normal,11.1795913279227
1220,21,1_Normal,12.4810271272604
1221,21,2_Especial,23.1974420428052
1222,21,2_Especial,21.511539586901
1223,21,2_Especial,22.8513012815068
1224,21,2_Especial,22.5535143410176
1225,21,2_Especial,22.2191782341689
1226,21,2_Especial,21.1966122916948
1227,21,2_Especial,22.6879824566943
1228,21,2_Especial,22.1637287482313
1229,21,2_Especial,21.7451641450632
1230,21,2_Especial,23.0224957444188
1231,21,2_Especial,23.0923253685956
1232,21,2_Especial,22.9735639017935
1233,21,2_Especial,19.4889565388927
1234,21,2_Especial,21.20268316729
1235,21,2_Especial,23.0372353186046
1236,21,2_Especial,21.354663665199
1237,21,2_Especial,22.5085396297425
1238,21,2_Especial,22.2829126726428
1239,21,2_Especial,23.2074022911828
1240,21,2_Especial,21.3896283296204
1241,21,3_VIP,32.3122551053128
1242,21,3_VIP,32.8817953738951
1243,21,3_VIP,34.1938051798251
1244,21,3_VIP,32.1431456170956
1245,21,3_VIP,32.8046960995212
1246,21,3_VIP,30.4949258548609
1247,21,3_VIP,33.2892679379992
1248,21,3_VIP,32.6864872333087
1249,21,3_VIP,33.2981171143031
1250,21,3_VIP,31.813224117355
1251,21,3_VIP,34.7774541912295
1252,21,3_VIP,32.1962560270067
1253,21,3_VIP,32.5653160615527
1254,21,3_VIP,32.2445470756169
1255,21,3_VIP,33.5908558551636
1256,21,3_VIP,31.3072489683756
1257,21,3_VIP,32.6789108658396
1258,21,3_VIP,33.2065641186807
1259,21,3_VIP,30.6329648620065
1260,21,3_VIP,32.7160430268838
1261,22,1_Normal,8.84246668350878
1262,22,1_Normal,12.7852649772938
1263,22,1_Normal,11.3740993025078
1264,22,1_Normal,6.63709491356416
1265,22,1_Normal,11.7920159427627
1266,22,1_Normal,10.424455206751
1267,22,1_Normal,8.90577659702393
1268,22,1_Normal,9.30683600274384
1269,22,1_Normal,7.5201383849353
1270,22,1_Normal,10.7528362579367
1271,22,1_Normal,6.8059303889128
1272,22,1_Normal,9.72657751114128
1273,22,1_Normal,10.8873006080721
1274,22,1_Normal,10.1625440962289
1275,22,1_Normal,11.6748371358212
1276,22,1_Normal,10.0985363959248
1277,22,1_Normal,14.5009606675121
1278,22,1_Normal,8.32459783778168
1279,22,1_Normal,13.0002897537517
1280,22,1_Normal,6.85282603854598
1281,22,2_Especial,21.1226835416907
1282,22,2_Especial,21.2986394529512
1283,22,2_Especial,20.6788876388371
1284,22,2_Especial,23.6846938450678
1285,22,2_Especial,23.23370332013
1286,22,2_Especial,23.5712664984236
1287,22,2_Especial,21.5910785585423
1288,22,2_Especial,22.2855970933091
1289,22,2_Especial,23.3185074910837
1290,22,2_Especial,23.2605297881538
1291,22,2_Especial,22.7601367735723
1292,22,2_Especial,22.3581475409007
1293,22,2_Especial,21.0358267776834
1294,22,2_Especial,22.5096861961902
1295,22,2_Especial,22.0215061851263
1296,22,2_Especial,21.5454754279786
1297,22,2_Especial,23.7761572640004
1298,22,2_Especial,21.4985962626187
1299,22,2_Especial,22.4428763893728
1300,22,2_Especial,22.7160357564611
1301,22,3_VIP,34.0825573206365
1302,22,3_VIP,33.1154468586481
1303,22,3_VIP,35.3865478599179
1304,22,3_VIP,33.2255184259831
1305,22,3_VIP,31.9051847207704
1306,22,3_VIP,32.7409732042785
1307,22,3_VIP,33.5422916541211
1308,22,3_VIP,29.4981527349874
1309,22,3_VIP,32.4608520225097
1310,22,3_VIP,32.6547262201705
1311,22,3_VIP,32.2585674081394
1312,22,3_VIP,32.6686460809788
1313,22,3_VIP,29.7791604317742
1314,22,3_VIP,33.0856520496713
1315,22,3_VIP,32.6002841376744
1316,22,3_VIP,31.8996009357172
1317,22,3_VIP,28.5451001941971
1318,22,3_VIP,32.0144573704585
1319,22,3_VIP,32.7631721177018
1320,22,3_VIP,32.4953634771136
1321,23,1_Normal,8.82914711767024
1322,23,1_Normal,10.6186970647113
1323,23,1_Normal,8.24863841670272
1324,23,1_Normal,11.3450939512238
1325,23,1_Normal,11.5883279368996
1326,23,1_Normal,11.8418715283906
1327,23,1_Normal,11.536611481671
1328,23,1_Normal,9.32266978761229
1329,23,1_Normal,9.95201381777643
1330,23,1_Normal,12.394946448951
1331,23,1_Normal,11.1751703212092
1332,23,1_Normal,10.6672428357704
1333,23,1_Normal,12.460551302411
1334,23,1_Normal,8.79423794841758
1335,23,1_Normal,10.0485948731908
1336,23,1_Normal,12.503502552545
1337,23,1_Normal,9.51951992903426
1338,23,1_Normal,10.2596745009829
1339,23,1_Normal,9.71786840776335
1340,23,1_Normal,12.373512888372
1341,23,2_Especial,22.4354259823676
1342,23,2_Especial,22.3672402924147
1343,23,2_Especial,21.6187778914887
1344,23,2_Especial,21.8815370597461
1345,23,2_Especial,20.730785790918
1346,23,2_Especial,22.7095865407748
1347,23,2_Especial,23.1478031929346
1348,23,2_Especial,20.9626156904475
1349,23,2_Especial,22.7013547286378
1350,23,2_Especial,22.628935897499
1351,23,2_Especial,22.4953210000402
1352,23,2_Especial,22.3714626101122
1353,23,2_Especial,23.9349332608997
1354,23,2_Especial,22.6330070775793
1355,23,2_Especial,23.7018126228802
1356,23,2_Especial,22.7510170208602
1357,23,2_Especial,22.7873235957399
1358,23,2_Especial,21.7602625448885
1359,23,2_Especial,24.9909074157543
1360,23,2_Especial,22.2401839243107
1361,23,3_VIP,32.1024628807185
1362,23,3_VIP,33.3468195199004
1363,23,3_VIP,33.3846681578012
1364,23,3_VIP,33.8295312997204
1365,23,3_VIP,31.512101258374
1366,23,3_VIP,32.6119909830177
1367,23,3_VIP,35.0323869047213
1368,23,3_VIP,32.1230512348469
1369,23,3_VIP,32.3022705455704
1370,23,3_VIP,33.6689846162677
1371,23,3_VIP,31.9489368753188
1372,23,3_VIP,34.4104422618795
1373,23,3_VIP,33.4034603838735
1374,23,3_VIP,32.9326424163786
1375,23,3_VIP,30.5549764823176
1376,23,3_VIP,32.3150317000489
1377,23,3_VIP,35.6829289710555
1378,23,3_VIP,32.4016690514091
1379,23,3_VIP,33.7314313498226
1380,23,3_VIP,31.4982093783096
1381,24,1_Normal,6.981853189003
1382,24,1_Normal,11.345988959638
1383,24,1_Normal,12.7499042501282
1384,24,1_Normal,7.06974438929855
1385,24,1_Normal,11.6053035295636
1386,24,1_Normal,10.6279002154303
1387,24,1_Normal,9.3052084284598
1388,24,1_Normal,13.319034894595
1389,24,1_Normal,8.09287152589414
1390,24,1_Normal,9.77717459730796
1391,24,1_Normal,11.2684000933096
1392,24,1_Normal,7.9461499505862
1393,24,1_Normal,12.0984263710619
1394,24,1_Normal,9.78340918628554
1395,24,1_Normal,12.332144934478
1396,24,1_Normal,9.95579739935216
1397,24,1_Normal,8.60523544302363
1398,24,1_Normal,7.45655193403452
1399,24,1_Normal,7.39479064156802
1400,24,1_Normal,9.71718404898196
1401,24,2_Especial,20.3937240408028
1402,24,2_Especial,20.8404314625819
1403,24,2_Especial,24.3627015691511
1404,24,2_Especial,22.2216817763944
1405,24,2_Especial,23.7576206731614
1406,24,2_Especial,24.0489920471382
1407,24,2_Especial,22.5194845705936
1408,24,2_Especial,22.4036206163376
1409,24,2_Especial,22.5964434459247
1410,24,2_Especial,23.0797395067307
1411,24,2_Especial,23.2011248449644
1412,24,2_Especial,20.3847994202239
1413,24,2_Especial,22.4473959880867
1414,24,2_Especial,23.0130966068599
1415,24,2_Especial,22.2299815189466
1416,24,2_Especial,22.6257595244318
1417,24,2_Especial,23.2924041411251
1418,24,2_Especial,22.2523869012435
1419,24,2_Especial,23.9371823103705
1420,24,2_Especial,22.8526193548708
1421,24,3_VIP,30.767347546614
1422,24,3_VIP,32.7593083056004
1423,24,3_VIP,33.8267563632984
1424,24,3_VIP,33.254063013242
1425,24,3_VIP,31.0837230157748
1426,24,3_VIP,30.3596888070993
1427,24,3_VIP,32.9277669981745
1428,24,3_VIP,33.9959987873679
1429,24,3_VIP,32.0227357672004
1430,24,3_VIP,33.5581163157598
1431,24,3_VIP,33.8453154713351
1432,24,3_VIP,34.4023294381054
1433,24,3_VIP,33.8547833059461
1434,24,3_VIP,33.3708765755744
1435,24,3_VIP,30.8093363228339
1436,24,3_VIP,32.3053982815422
1437,24,3_VIP,34.2377895955179
1438,24,3_VIP,33.6630360426986
1439,24,3_VIP,31.75417165053
1440,24,3_VIP,33.4751498876444
1441,25,1_Normal,9.82420849744729
1442,25,1_Normal,12.3653042915522
1443,25,1_Normal,9.93637430359284
1444,25,1_Normal,9.27380224055247
1445,25,1_Normal,9.51273362713273
1446,25,1_Normal,8.35847033447777
1447,25,1_Normal,12.4185164696089
1448,25,1_Normal,10.309038176328
1449,25,1_Normal,8.87150289470489
1450,25,1_Normal,10.7457196149154
1451,25,1_Normal,11.6069522825538
1452,25,1_Normal,9.21067404770267
1453,25,1_Normal,9.428482620144
1454,25,1_Normal,9.88926936415293
1455,25,1_Normal,6.25484007028531
1456,25,1_Normal,10.2907949170729
1457,25,1_Normal,10.0796266364908
1458,25,1_Normal,9.50976954810376
1459,25,1_Normal,8.0895223508373
1460,25,1_Normal,11.9931006378097
1461,25,2_Especial,22.0424091621245
1462,25,2_Especial,22.6353039128793
1463,25,2_Especial,24.6127875957013
1464,25,2_Especial,21.9081663046136
1465,25,2_Especial,21.8312621059542
1466,25,2_Especial,22.6538787409315
1467,25,2_Especial,22.2146083884007
1468,25,2_Especial,22.007303560799
1469,25,2_Especial,22.9097715393881
1470,25,2_Especial,22.7293564507869
1471,25,2_Especial,21.4253743666827
1472,25,2_Especial,21.1192491455615
1473,25,2_Especial,23.0982332414457
1474,25,2_Especial,21.6605313578523
1475,25,2_Especial,21.5445749399527
1476,25,2_Especial,23.7362180706726
1477,25,2_Especial,22.5759841521696
1478,25,2_Especial,21.9604270923652
1479,25,2_Especial,23.2735381194275
1480,25,2_Especial,23.8043005238295
1481,25,3_VIP,34.6431558858143
1482,25,3_VIP,31.819209718243
1483,25,3_VIP,32.3929455326373
1484,25,3_VIP,33.6979182832547
1485,25,3_VIP,31.3200353257039
1486,25,3_VIP,32.7098181071228
1487,25,3_VIP,33.2297870116197
1488,25,3_VIP,33.157484790502
1489,25,3_VIP,33.5659811570281
1490,25,3_VIP,33.5090587045022
1491,25,3_VIP,34.5095852082405
1492,25,3_VIP,33.1749450772753
1493,25,3_VIP,32.0764033981932
1494,25,3_VIP,33.078839008414
1495,25,3_VIP,32.9534987515138
1496,25,3_VIP,33.3059880951026
1497,25,3_VIP,35.3444364230124
1498,25,3_VIP,34.0513783398332
1499,25,3_VIP,35.780848814133
1500,25,3_VIP,34.8255015802356
1501,26,1_Normal,13.3081099753132
1502,26,1_Normal,7.48389615065091
1503,26,1_Normal,8.6955451214857
1504,26,1_Normal,8.97426234843884
1505,26,1_Normal,9.42823871415617
1506,26,1_Normal,9.30635957806754
1507,26,1_Normal,10.8454801839033
1508,26,1_Normal,7.67455586990852
1509,26,1_Normal,9.02740229562954
1510,26,1_Normal,8.97328530553508
1511,26,1_Normal,9.30956910342385
1512,26,1_Normal,8.88554150107163
1513,26,1_Normal,12.2184567029097
1514,26,1_Normal,11.4177321914809
1515,26,1_Normal,10.439497571043
1516,26,1_Normal,7.3908170284293
1517,26,1_Normal,15.4096126769963
1518,26,1_Normal,11.7241023077358
1519,26,1_Normal,12.2751706406434
1520,26,1_Normal,6.51245889430766
1521,26,2_Especial,22.3773487068821
1522,26,2_Especial,23.3681275283609
1523,26,2_Especial,22.9879536582629
1524,26,2_Especial,23.2091330315583
1525,26,2_Especial,23.1905186082763
1526,26,2_Especial,22.1648592467146
1527,26,2_Especial,22.349230101501
1528,26,2_Especial,21.6737306162767
1529,26,2_Especial,23.6874358032534
